date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
20-03-20,shot,unarmed,31,M,B,Tallahassee,FL,FALSE,attack,Other,FALSE,,
20-03-20,shot,gun,18,M,B,Cuthbert,GA,FALSE,attack,Foot,FALSE,,
20-03-20,shot,gun,23,M,B,Virginia Beach,VA,FALSE,attack,Not fleeing,FALSE,-75.979,36.863
21-03-20,shot,baton,30,M,,Mojave,CA,FALSE,attack,Not fleeing,FALSE,-118.17,35.047
21-03-20,shot,unknown weapon,28,M,,Taylorsville,UT,FALSE,other,Other,FALSE,-111.967,40.654
22-03-20,shot,toy weapon,55,M,,Sacramento,CA,FALSE,attack,Not fleeing,TRUE,-121.494,38.582
23-03-20,shot,pick-axe,46,M,H,San Antonio,TX,FALSE,attack,Not fleeing,FALSE,-98.583,29.426
23-03-20,shot,gun,50,M,W,Mojave,CA,FALSE,attack,Not fleeing,FALSE,-118.186,35.05
24-03-20,shot,gun,34,M,W,Schenectady,NY,TRUE,attack,Not fleeing,FALSE,-73.937,42.807
24-03-20,shot,vehicle,32,F,W,Shelton,WA,FALSE,attack,Car,FALSE,-122.958,47.333
24-03-20,shot,gun,45,M,W,WInston Salem,NC,FALSE,attack,Car,FALSE,-80.383,36.03
24-03-20,shot,gun,31,M,H,El Paso,TX,FALSE,attack,Car,FALSE,-106.363,31.794
25-03-20,shot,gun,19,M,W,Pahrump,NV,FALSE,attack,Not fleeing,TRUE,-115.973,36.125
25-03-20,shot,knife,53,M,W,London,AR,TRUE,other,Not fleeing,FALSE,,
26-03-20,shot,gun,55,F,W,Ormond Beach,FL,FALSE,attack,Not fleeing,FALSE,-81.066,29.306
26-03-20,shot,unarmed,32,M,W,Linwood,NC,FALSE,other,Car,FALSE,-80.401,35.752
27-03-20,shot,gun,46,M,W,Buchanan,VA,TRUE,attack,Not fleeing,FALSE,,
27-03-20,shot,gun,26,M,B,Newburgh,NY,FALSE,attack,,TRUE,,
27-03-20,shot,gun,,M,,Lehigh Acres,FL,FALSE,attack,Foot,FALSE,-81.625,26.625
27-03-20,shot,gun,51,M,,Salem,OR,FALSE,other,,FALSE,-122.99,44.943
28-03-20,shot,gun,49,M,,Gray,KY,FALSE,attack,Not fleeing,FALSE,-83.941,36.917
28-03-20,shot,gun,46,M,W,Caldwell,ID,FALSE,attack,Not fleeing,FALSE,,
29-03-20,shot,gun,22,M,W,Phoenix,AZ,TRUE,attack,Not fleeing,FALSE,,
30-03-20,shot,gun,38,M,B,Baltimore,MD,FALSE,attack,Not fleeing,TRUE,-76.587,39.288
30-03-20,shot,gun,44,M,W,Louisville,KY,FALSE,attack,Not fleeing,TRUE,,
31-03-20,shot,sword,37,M,H,Pomona,CA,FALSE,other,Not fleeing,FALSE,-117.737,34.061
31-03-20,shot,shovel,52,M,H,Albuquerque,NM,TRUE,other,Not fleeing,FALSE,-106.643,35.075
31-03-20,shot,gun,29,M,W,Asheville,NC,FALSE,attack,Not fleeing,FALSE,-82.549,35.596
31-03-20,shot,gun and car,29,M,,Hinton,VA,FALSE,attack,Car,FALSE,-78.996,38.479
31-03-20,shot,knife,,M,,Burkesville,KY,FALSE,attack,Car,FALSE,,
01-04-20,shot,gun and vehicle,19,M,W,Columbus,MS,FALSE,attack,Car,FALSE,-88.408,33.502
02-04-20,shot,gun,66,M,B,Ouachita Parish,LA,FALSE,attack,Not fleeing,FALSE,,
02-04-20,shot,knife,40,M,W,Lincoln CIty,OR,FALSE,other,Not fleeing,FALSE,,
02-04-20,shot,Taser,30,M,H,Mesa,AZ,FALSE,attack,Other,FALSE,-111.823,33.408
02-04-20,shot,gun,69,M,W,Irving,TX,FALSE,attack,,FALSE,-96.934,32.818
02-04-20,shot,unarmed,27,M,H,Manchester,CT,TRUE,other,Not fleeing,FALSE,-72.511,41.77
04-04-20,shot,knife,26,M,W,Nutter Fort,WV,FALSE,other,Not fleeing,FALSE,-80.319,39.262
05-04-20,shot,gun,59,M,,Hialeah,FL,FALSE,attack,Not fleeing,FALSE,-80.332,25.888
05-04-20,shot,unknown weapon,62,M,W,Manchester,NH,FALSE,other,Not fleeing,FALSE,-71.398,42.981
05-04-20,shot,knife,,M,W,Ada,OK,TRUE,attack,Not fleeing,FALSE,-96.83,34.854
05-04-20,shot,metal pipe,39,M,W,Milford,MA,FALSE,attack,Not fleeing,FALSE,,
05-04-20,shot,gun,67,M,W,Melbourne,FL,FALSE,other,,FALSE,-80.677,28.18
06-04-20,shot,gun,54,M,W,Florence,AL,FALSE,attack,Foot,FALSE,-87.662,34.803
06-04-20,shot,vehicle,29,M,H,North Miami Beach,FL,FALSE,attack,Car,FALSE,-80.176,25.925
07-04-20,shot,gun and car,37,M,,Eatonville,WA,TRUE,attack,Car,FALSE,-122.359,46.96
07-04-20,shot,knife,33,M,B,Knoxville,TN,FALSE,other,Not fleeing,FALSE,,
07-04-20,shot,knife,31,M,W,El Mirage,AZ,TRUE,attack,Not fleeing,FALSE,-112.317,33.6
07-04-20,shot,vehicle,38,M,W,Clinton,IA,FALSE,other,Car,TRUE,-90.188,41.842
07-04-20,shot,gun,28,M,W,Caddo Parish,LA,FALSE,attack,Other,FALSE,-93.971,32.509
07-04-20,shot,gun,45,M,B,Refugio,TX,FALSE,attack,Not fleeing,FALSE,-97.274,28.307
08-04-20,shot,gun,59,M,W,Salisbury,MD,TRUE,attack,Not fleeing,FALSE,-75.642,38.364
08-04-20,shot,gun,17,M,B,Columbia,SC,FALSE,other,Foot,FALSE,-81.043,34.047
09-04-20,shot,gun,19,M,B,Colonial Heights,VA,FALSE,attack,Foot,FALSE,,
09-04-20,shot,Taser,36,M,W,Winchester,TN,FALSE,attack,Foot,FALSE,-86.101,35.18
09-04-20,shot,unarmed,39,M,W,Brandon,CO,FALSE,attack,Foot,FALSE,-102.44,38.448
10-04-20,shot,gun,,M,W,Klamath Falls,OR,FALSE,attack,Car,FALSE,-121.808,42.281
10-04-20,shot,unarmed,33,M,W,Philadelphia,PA,FALSE,other,Not fleeing,FALSE,-75.189,39.934
11-04-20,shot,machete,48,M,,Ritzville,WA,TRUE,other,Not fleeing,FALSE,-118.366,47.118
11-04-20,shot,gun,31,M,B,Pottstown,PA,FALSE,attack,Not fleeing,FALSE,-75.664,40.249
11-04-20,shot,knife,29,F,W,Jacksonville,FL,TRUE,other,Not fleeing,TRUE,-81.676,30.365
11-04-20,shot,gun,51,M,W,West Terre Haute,IN,FALSE,attack,Not fleeing,FALSE,,
11-04-20,shot,gun,54,M,W,Clackamas County,OR,FALSE,attack,,FALSE,-122.628,45.429
12-04-20,shot,knife,35,M,W,Daly City,CA,TRUE,other,Car,FALSE,,
12-04-20,shot,gun,56,M,,Pompano Beach,FL,FALSE,attack,Not fleeing,FALSE,-80.098,26.246
13-04-20,shot,screwdriver,,M,,Jackson,MS,FALSE,attack,Foot,FALSE,-90.186,32.311
13-04-20,shot,gun,36,M,H,Lamont,CA,FALSE,attack,Car,FALSE,,
14-04-20,shot,gun,31,M,W,Old Town,ME,FALSE,attack,Not fleeing,FALSE,,
15-04-20,shot,gun,33,M,,Hubert,NC,FALSE,attack,Not fleeing,FALSE,-77.203,34.673
15-04-20,shot,gun,39,M,W,Blair,NE,FALSE,attack,Not fleeing,FALSE,-96.128,41.553
15-04-20,shot,gun,58,M,W,Waukesha,WI,FALSE,attack,Not fleeing,FALSE,-88.243,43.011
15-04-20,shot,gun,39,M,B,Augusta,GA,TRUE,attack,Not fleeing,FALSE,-82.046,33.514
16-04-20,shot,gun and car,24,M,H,Richmond,CA,FALSE,attack,Car,TRUE,,
16-04-20,shot,vehicle,48,M,W,Philipsburg,MT,FALSE,attack,Not fleeing,FALSE,,
16-04-20,shot,gun,28,M,,Jefferson City,MO,FALSE,attack,Foot,FALSE,,
16-04-20,shot,vehicle,31,M,B,Lubbock,TX,FALSE,attack,Car,FALSE,-101.822,33.657
17-04-20,shot,gun,,M,B,Daphne,AL,TRUE,attack,Not fleeing,FALSE,-87.894,30.589
17-04-20,shot,knife,43,M,W,Anderson,SC,FALSE,attack,,FALSE,-82.672,34.508
18-04-20,shot,baseball bat,33,M,B,San Leandro,CA,TRUE,other,Not fleeing,FALSE,-122.13,37.689
18-04-20,shot,gun,37,M,,Raytown,MO,FALSE,other,Not fleeing,FALSE,,
18-04-20,shot,gun,24,M,W,Mankato,MN,TRUE,attack,Other,FALSE,-94.02,44.196
19-04-20,shot,gun,40,M,W,Henderson,NV,FALSE,attack,Not fleeing,TRUE,-115.085,35.978
19-04-20,shot,gun,28,M,B,Colorado Springs,CO,FALSE,attack,Not fleeing,FALSE,-104.813,38.785
21-04-20,shot,gun,24,M,B,Las Vegas,NV,FALSE,attack,Car,TRUE,-115.153,36.121
21-04-20,shot,sharp object,27,M,H,Houston,TX,TRUE,other,Foot,FALSE,-95.304,29.773
21-04-20,shot and Tasered,Taser,27,M,H,Houston,TX,TRUE,other,Not fleeing,TRUE,-95.304,29.774
22-04-20,shot,gun,40,M,B,Florence,SC,FALSE,attack,Not fleeing,FALSE,-79.746,34.219
22-04-20,shot,gun,31,M,,Springfield,CO,FALSE,attack,Not fleeing,FALSE,-102.683,37.528
22-04-20,shot,knife,,M,,Los Angeles,CA,FALSE,other,Not fleeing,FALSE,-118.256,34.016
22-04-20,shot,toy weapon,35,M,B,Houston,TX,FALSE,attack,Foot,FALSE,-95.519,29.638
23-04-20,shot,gun,42,M,W,Paterson,NJ,TRUE,attack,Not fleeing,FALSE,-74.161,40.921
23-04-20,shot,unarmed,34,M,,North Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.132,36.205
24-04-20,shot,unarmed,42,M,H,Austin,TX,FALSE,undetermined,Car,TRUE,-97.73,30.223
24-04-20,shot,gun,28,M,,Lenoir,NC,FALSE,attack,Not fleeing,TRUE,-81.577,35.873
24-04-20,shot,gun,24,M,W,Napa,CA,FALSE,other,Car,FALSE,-122.269,38.242
24-04-20,shot,gun,53,M,B,Denton,TX,FALSE,attack,,FALSE,-97.102,33.179
24-04-20,shot,gun,67,M,,Adel,GA,FALSE,attack,Not fleeing,FALSE,,
24-04-20,shot,gun,59,M,W,Hiram,ME,FALSE,attack,Not fleeing,FALSE,-70.859,43.839
25-04-20,shot,gun,61,M,W,Hogansville,GA,FALSE,attack,Not fleeing,FALSE,-84.903,33.183
26-04-20,shot,vehicle,48,M,,Wayne,NJ,FALSE,other,Car,FALSE,-74.287,40.974
26-04-20,shot,gun,26,M,A,La Plata,MD,FALSE,attack,Not fleeing,FALSE,-76.965,38.501
27-04-20,shot,gun,28,M,H,Houston,TX,FALSE,attack,Not fleeing,FALSE,-95.287,29.76
28-04-20,shot,gun,32,M,W,Buckeye,AZ,FALSE,attack,Car,FALSE,-112.556,33.421
28-04-20,shot,gun and vehicle,26,M,B,Tampa,FL,FALSE,attack,Car,FALSE,-82.422,27.987
28-04-20,shot and Tasered,sharp object,50,M,W,Vancouver,WA,FALSE,attack,Not fleeing,FALSE,-122.617,45.641
29-04-20,shot,gun,38,M,H,Las Vegas,NV,FALSE,attack,Car,FALSE,-115.311,36.219
29-04-20,shot,vehicle,29,M,W,Madera County,CA,FALSE,attack,Other,FALSE,-120.187,36.837
29-04-20,shot,gun,27,M,B,Jeffersonville,IN,FALSE,attack,Not fleeing,FALSE,-85.708,38.304
30-04-20,shot,gun,,M,,Los Angeles,CA,FALSE,other,Car,FALSE,-118.263,34.025
30-04-20,shot,gun,43,M,W,Martin County,KY,FALSE,attack,Car,FALSE,-82.519,37.783
01-05-20,shot,gun,21,M,B,Denver,CO,FALSE,other,Other,TRUE,-104.949,39.74
01-05-20,shot,unarmed,36,M,W,San Diego,CA,TRUE,other,Foot,FALSE,-117.165,32.717
01-05-20,shot,unarmed,24,M,B,Seattle,WA,FALSE,attack,Foot,TRUE,-122.332,47.606
01-05-20,shot,knife,,M,,Hialeah,FL,FALSE,undetermined,Foot,FALSE,-80.13,25.811
01-05-20,shot,gun,32,M,B,Little Rock,AR,FALSE,other,Not fleeing,FALSE,-92.378,34.737
01-05-20,shot,gun,26,M,B,Lakewood,WA,FALSE,attack,Not fleeing,FALSE,-122.522,47.176
01-05-20,shot and Tasered,knife,21,M,W,Portland,IN,TRUE,other,Not fleeing,TRUE,-70.265,43.656
03-05-20,shot,gun,54,M,W,Fort Lauderdale,FL,FALSE,other,Not fleeing,FALSE,-80.099,26.177
03-05-20,shot,gun,44,M,W,Caldwell County,NC,FALSE,other,Car,TRUE,-82.345,35.802
03-05-20,shot,gun,69,M,W,Oakland City,IN,TRUE,other,Not fleeing,FALSE,-87.279,38.319
03-05-20,shot,gun,45,M,W,Jacksonville,FL,FALSE,attack,Not fleeing,FALSE,-81.555,30.363
03-05-20,shot,knife,26,M,H,San Jose,CA,FALSE,attack,Not fleeing,TRUE,-121.902,37.336
03-05-20,shot,gun,43,M,W,Boerne,TX,FALSE,attack,Not fleeing,FALSE,-98.74,29.853
03-05-20,shot,gun,38,M,W,Overland Park,KS,FALSE,attack,Car,FALSE,-94.683,38.906
03-05-20,shot,undetermined,28,M,,Sterling,CO,FALSE,other,Car,FALSE,-103.207,40.625
04-05-20,shot,knife,36,M,,Monterey Park,CA,FALSE,other,Not fleeing,FALSE,-118.13,34.033
04-05-20,shot,gun,21,M,B,Muskogee,OK,FALSE,attack,Foot,FALSE,-95.387,35.748
05-05-20,shot,gun,23,M,B,Webster Groves,MO,FALSE,attack,Not fleeing,FALSE,-90.353,38.583
05-05-20,shot,gun,56,F,W,Half Moon Bay,CA,TRUE,attack,Not fleeing,FALSE,-122.43,37.458
05-05-20,shot,gun,33,M,W,Kansas City,MO,FALSE,attack,Car,FALSE,-94.541,39.102
05-05-20,shot,samurai sword,40,M,W,Las Vegas,NV,TRUE,other,Not fleeing,TRUE,-115.088,36.136
05-05-20,shot,knife,21,M,B,St. Cloud,FL,FALSE,other,Foot,FALSE,,
05-05-20,shot and Tasered,Taser,20,M,H,San Antonio,TX,FALSE,attack,,FALSE,-98.615,29.37
06-05-20,shot,gun,21,M,B,Indianapolis,IN,FALSE,attack,Car,TRUE,-86.202,39.868
06-05-20,shot,knife,20,M,,Renton,WA,FALSE,other,,FALSE,-122.187,47.501
06-05-20,shot,knife,47,M,W,Graham,NC,FALSE,attack,Car,FALSE,-79.402,36.071
06-05-20,shot,gun,38,M,H,Commerce City,CO,FALSE,attack,Foot,FALSE,-104.905,39.825
07-05-20,shot,knife,31,M,H,Long Beach,CA,FALSE,other,Not fleeing,FALSE,-118.182,33.814
07-05-20,shot,gun,51,M,W,Jean,NV,FALSE,attack,Car,FALSE,-115.324,35.779
07-05-20,shot,gun,19,M,B,Indianapolis,IN,FALSE,attack,Not fleeing,FALSE,-86.199,39.902
07-05-20,shot,knife,21,M,H,Wasco,CA,FALSE,attack,Not fleeing,FALSE,-119.335,35.584
08-05-20,shot,Taser,48,M,B,Houston,TX,FALSE,attack,Not fleeing,TRUE,,
08-05-20,shot,gun,47,M,,Pasadena,CA,FALSE,other,Car,FALSE,-118.113,34.151
09-05-20,shot,gun,42,M,H,Green Bay,WI,FALSE,attack,Not fleeing,FALSE,-87.943,44.518
09-05-20,shot,knife,30,M,B,Silver Spring,MD,FALSE,other,Not fleeing,TRUE,-76.979,39.043
09-05-20,shot,rock,47,M,B,Claxton,GA,TRUE,attack,Foot,FALSE,-81.926,32.218
09-05-20,shot,gun,57,M,W,Idaho Springs,CO,FALSE,attack,Car,FALSE,-105.606,39.676
09-05-20,shot,unknown weapon,27,M,W,Calypso,NC,FALSE,other,Not fleeing,FALSE,-78.102,35.152
09-05-20,shot,knife,33,F,W,Grand Junction,CO,TRUE,other,,FALSE,-108.515,39.03
09-05-20,shot,gun,25,M,W,Greenville,SC,FALSE,attack,Foot,FALSE,-82.383,34.85
10-05-20,shot,knife,50,M,W,Joshua Tree,CA,FALSE,other,Car,FALSE,-116.213,34.142
11-05-20,shot,hammer,,M,,Laguna Niguel,CA,FALSE,undetermined,,FALSE,-117.687,33.519
12-05-20,shot,gun,37,M,W,Deltona,FL,FALSE,attack,Car,TRUE,-81.266,28.906
13-05-20,shot,gun,24,M,B,Raleigh,NC,FALSE,attack,Foot,FALSE,-78.587,35.79
14-05-20,shot,toy weapon,30,M,B,Houston,TX,TRUE,attack,Not fleeing,FALSE,-95.366,29.684
14-05-20,shot,knife,49,M,W,Union Township,OH,TRUE,other,Not fleeing,FALSE,-84.255,39.086
14-05-20,shot,gun,26,M,H,Los Angeles,CA,FALSE,other,Not fleeing,TRUE,-118.289,33.921
14-05-20,shot,gun,47,M,W,San Angelo,TX,TRUE,attack,Not fleeing,FALSE,,
14-05-20,shot,gun,30,M,,Rapid City,SD,FALSE,attack,Car,FALSE,-103.167,44.068
15-05-20,shot,gun,42,M,A,San Leandro,CA,FALSE,attack,Not fleeing,FALSE,-122.101,37.693
15-05-20,shot,vehicle,31,M,W,Pueblo,CO,FALSE,attack,Car,FALSE,-104.577,38.271
15-05-20,shot,gun,33,M,W,Oxford,MS,FALSE,attack,Car,FALSE,-89.522,34.335
16-05-20,shot,gun,29,M,B,Essex,MD,FALSE,other,Not fleeing,TRUE,-76.44,39.31
16-05-20,shot,gun,42,M,W,Greenville,GA,FALSE,attack,Foot,FALSE,-84.72,33.02
16-05-20,shot,knife,38,M,B,Houston,TX,TRUE,attack,Not fleeing,TRUE,-95.528,29.671
17-05-20,shot,gun,25,M,H,Pasco,WA,FALSE,attack,,FALSE,-119.072,46.234
17-05-20,shot,gun,49,M,,Germantown,TN,FALSE,other,Not fleeing,FALSE,-89.833,35.112
17-05-20,shot,gun,39,M,W,East Baton Rouge,LA,FALSE,attack,Other,FALSE,-90.915,30.356
18-05-20,shot,gun,64,M,W,St. Francis County,AR,FALSE,attack,Not fleeing,FALSE,-90.787,34.993
18-05-20,shot,gun,28,M,W,Suring,WI,FALSE,other,Not fleeing,FALSE,-88.372,44.999
19-05-20,shot,gun,32,M,W,Chunchula,AL,FALSE,attack,Not fleeing,FALSE,-88.164,30.951
19-05-20,shot,unknown weapon,69,M,B,Tallahassee,FL,FALSE,other,Not fleeing,FALSE,-84.3,30.477
19-05-20,shot,unarmed,29,M,W,Sale Creek,TN,FALSE,attack,Not fleeing,FALSE,-85.035,35.383
19-05-20,shot and Tasered,knife,57,M,B,Seattle,WA,FALSE,undetermined,Foot,TRUE,-122.352,47.614
20-05-20,shot,gun,,M,,Viera,FL,TRUE,attack,Not fleeing,FALSE,-80.741,28.227
20-05-20,shot,undetermined,45,M,B,Atmore,AL,FALSE,other,Foot,FALSE,-87.494,31.024
20-05-20,shot,vehicle,23,M,,Hayward,CA,FALSE,attack,Car,TRUE,-122.062,37.684
21-05-20,shot,gun,40,M,W,Phoenix,AZ,FALSE,other,Not fleeing,TRUE,-112.056,33.306
21-05-20,shot,gun,60,M,B,Greenwood,SC,FALSE,attack,Not fleeing,FALSE,-82.146,34.198
23-05-20,shot,gun,22,M,H,Salt Lake City,UT,FALSE,other,Foot,TRUE,-111.9,40.75
23-05-20,shot,unarmed,28,M,B,Bass River,NJ,FALSE,attack,Not fleeing,TRUE,-74.445,39.591
23-05-20,shot,gun,36,M,B,Paterson,NJ,FALSE,undetermined,,FALSE,-74.162,40.916
23-05-20,shot,gun,57,M,,Bell County,KY,FALSE,other,Car,FALSE,-83.635,36.741
24-05-20,shot,gun,44,M,,Bulls Gap,TN,TRUE,attack,Foot,FALSE,,
24-05-20,shot,gun,52,M,W,Flathead County,MT,FALSE,attack,Not fleeing,FALSE,-114.583,48.072
25-05-20,shot,knife,43,M,W,Jonesborough,TN,TRUE,attack,Not fleeing,FALSE,-82.516,36.255
25-05-20,shot,gun,38,M,H,Houston,TX,TRUE,attack,Not fleeing,FALSE,-95.308,29.604
25-05-20,shot,undetermined,28,M,B,Phoenix,AZ,FALSE,undetermined,Not fleeing,TRUE,-111.974,33.674
25-05-20,shot,toy weapon,35,M,,Modesto,CA,TRUE,attack,Not fleeing,TRUE,-121.001,37.664
25-05-20,shot,knife,33,M,,League City,TX,FALSE,attack,Not fleeing,FALSE,-95.116,29.503
26-05-20,shot,toy weapon,,M,,Jamestown,CA,TRUE,other,Not fleeing,FALSE,-120.422,37.95
26-05-20,shot,gun,37,M,W,Lansing,MI,TRUE,attack,Not fleeing,TRUE,-84.557,42.743
26-05-20,shot,toy weapon,61,M,,Manlius,NY,TRUE,attack,Not fleeing,FALSE,-76.024,43.06
26-05-20,shot,gun,22,M,H,Corpus Christi,TX,FALSE,attack,Not fleeing,FALSE,-97.434,27.724
26-05-20,shot,gun,42,F,W,Orlando,FL,FALSE,attack,Not fleeing,FALSE,-81.157,28.549
26-05-20,shot,gun,47,M,H,Thornton,CO,FALSE,attack,,FALSE,-104.977,39.921
26-05-20,shot,gun,18,M,H,Los Angeles,CA,FALSE,attack,Foot,FALSE,-118.294,33.937
26-05-20,shot,gun,47,M,,Parma,OH,FALSE,attack,Not fleeing,FALSE,-81.709,41.406
26-05-20,shot and Tasered,undetermined,61,M,,Jacksonville,FL,FALSE,attack,Foot,FALSE,-81.465,30.255
27-05-20,shot,gun,38,M,B,Tallahassee,FL,FALSE,other,Not fleeing,FALSE,-84.299,30.415
27-05-20,shot,vehicle and gun,58,M,W,Geneseo,NY,FALSE,attack,Car,FALSE,-77.817,42.794
27-05-20,shot,sword,50,M,,Los Angeles,CA,FALSE,attack,,FALSE,-118.377,34.187
27-05-20,shot,knife,31,M,H,Fullerton,CA,FALSE,attack,Not fleeing,TRUE,-117.975,33.865
27-05-20,shot,knife,30,M,,Wilburton,OK,FALSE,attack,Not fleeing,FALSE,-95.317,34.917
27-05-20,shot,unarmed,34,M,W,Luverne,AL,FALSE,undetermined,Not fleeing,FALSE,,
27-05-20,shot and Tasered,gun,35,M,B,Jefferson Parish,LA,FALSE,attack,Other,TRUE,-90.064,29.906
28-05-20,shot,gun,53,M,W,Ogden,UT,FALSE,attack,Not fleeing,FALSE,-111.953,41.257
28-05-20,shot,vehicle,31,M,W,Centennial,CO,FALSE,attack,Car,FALSE,-104.88,39.581
28-05-20,shot,gun,35,M,B,North Little Rock,AR,FALSE,other,Not fleeing,FALSE,-92.213,34.76
28-05-20,shot and Tasered,knife,26,M,W,Washington County,OR,FALSE,other,Not fleeing,TRUE,-122.765,45.5
29-05-20,shot,knife,22,F,O,Temple Terrace,FL,TRUE,attack,Not fleeing,FALSE,-82.394,28.05
29-05-20,shot,toy weapon,,M,W,Lancaster,CA,FALSE,attack,,FALSE,-118.162,34.675
29-05-20,shot,gun,32,M,A,San Diego,CA,FALSE,attack,,FALSE,-117.092,32.75
29-05-20,shot,knife,35,M,B,Philadelphia,PA,FALSE,other,Not fleeing,FALSE,-75.08,40.023
29-05-20,shot,gun,39,M,B,Snellville,GA,FALSE,attack,Car,FALSE,-83.991,33.828
29-05-20,shot,vehicle,44,M,B,Yulee,FL,FALSE,attack,Car,FALSE,-81.604,30.634
30-05-20,shot,gun,46,M,B,Fountain,FL,FALSE,attack,Not fleeing,FALSE,-85.348,30.515
31-05-20,shot,undetermined,49,M,W,Portland,OR,FALSE,undetermined,,FALSE,-122.536,45.499
31-05-20,shot and Tasered,gun,32,M,W,Watertown,WI,FALSE,attack,Not fleeing,FALSE,-88.731,43.178
01-06-20,shot,gun,53,M,B,Louisville,KY,FALSE,attack,,TRUE,,
01-06-20,shot,gun,25,M,H,Las Vegas,NV,FALSE,attack,Not fleeing,FALSE,-115.142,36.165
01-06-20,shot,gun,36,M,W,Fayetteville,AR,FALSE,undetermined,Not fleeing,FALSE,-94.19,36.055
02-06-20,shot,gun,65,M,,Cottonwood,CA,FALSE,other,Not fleeing,FALSE,-122.22,40.396
02-06-20,shot,hammer,22,M,H,Vallejo,CA,FALSE,other,Not fleeing,TRUE,-122.257,38.104
02-06-20,shot,gun,33,M,B,Brooklyn,NY,FALSE,other,Not fleeing,TRUE,,
03-06-20,shot,knife,39,F,W,Poteau,OK,FALSE,other,Not fleeing,FALSE,-94.618,35.049
03-06-20,shot,gun,44,M,W,Aiken,SC,FALSE,attack,Not fleeing,FALSE,,
03-06-20,shot,gun,25,M,H,Corpus Christi,TX,FALSE,attack,Not fleeing,FALSE,-97.451,27.752
03-06-20,shot,undetermined,36,M,W,Alexander,AR,FALSE,undetermined,Not fleeing,FALSE,-92.47,34.612
05-06-20,shot,gun,42,M,W,Mustang,OK,FALSE,attack,Not fleeing,FALSE,-97.725,35.406
05-06-20,shot,gun,60,M,W,Socorro,TX,TRUE,attack,Not fleeing,FALSE,-106.257,31.652
06-06-20,shot,gun,24,M,B,New Rochelle,NY,FALSE,attack,Foot,FALSE,-73.773,40.926
06-06-20,shot,undetermined,22,M,H,Oakland,CA,FALSE,undetermined,Not fleeing,FALSE,-122.167,37.748
06-06-20,shot,metal pipe,37,M,W,Clarkrange,TN,TRUE,attack,Not fleeing,FALSE,-85.017,36.183
07-06-20,shot,pellet gun,26,M,W,East Northport,NY,FALSE,other,Not fleeing,FALSE,-73.214,40.73
07-06-20,shot,knife,35,M,W,Industry,CA,TRUE,other,Not fleeing,FALSE,-117.93,34.004
07-06-20,shot,gun,39,M,B,Adrian,MO,FALSE,attack,Not fleeing,FALSE,,
08-06-20,shot,gun,81,M,W,Las Cruces,NM,TRUE,attack,Not fleeing,FALSE,-106.775,32.317
09-06-20,shot,gun,31,M,W,Englewood,CO,FALSE,attack,,FALSE,-104.998,39.655
09-06-20,shot,gun,38,M,B,Orlando,FL,FALSE,attack,Not fleeing,FALSE,-81.409,28.487
09-06-20,shot,gun,59,M,W,Bigfork,MT,FALSE,attack,Car,FALSE,,
10-06-20,shot,gun,59,M,,Weippe,ID,FALSE,attack,,FALSE,-115.938,46.376
10-06-20,shot,gun,36,M,W,Winter Haven,FL,TRUE,attack,Not fleeing,FALSE,,
11-06-20,shot,gun,28,M,W,DeKalb County,TN,FALSE,other,Other,FALSE,,
11-06-20,shot,gun,26,M,W,Paso Robles,CA,TRUE,attack,Foot,FALSE,,
11-06-20,shot,undetermined,62,M,B,Lancaster,CA,FALSE,undetermined,Not fleeing,FALSE,,
12-06-20,shot,Taser,27,M,B,Atlanta,GA,FALSE,attack,Foot,TRUE,-84.4,33.722
12-06-20,shot,gun,23,M,B,Crown Point,IN,FALSE,attack,Car,FALSE,-87.322,41.417
13-06-20,shot,unarmed,25,F,W,Sedalia,MO,FALSE,other,Not fleeing,FALSE,-93.27,38.71
13-06-20,shot,gun,22,M,W,Kansas City,MO,FALSE,other,Other,FALSE,-94.528,39.084
13-06-20,shot,toy weapon,21,M,H,San Bernardino,CA,FALSE,attack,Not fleeing,FALSE,-117.25,34.117
15-06-20,shot,gun,31,M,W,Lawrence,KS,FALSE,attack,Car,FALSE,-95.236,38.95
16-06-20,shot,gun,24,M,B,Beach Park,IL,FALSE,attack,Not fleeing,FALSE,-87.876,42.439
16-06-20,shot,gun,27,M,B,Phoenix,AZ,FALSE,attack,Not fleeing,TRUE,-112.1,33.495
17-06-20,shot,gun,31,M,B,Rosamond,CA,FALSE,attack,Not fleeing,FALSE,-118.158,34.871
17-06-20,shot,gun,50,M,W,Kennard,IN,FALSE,attack,Other,FALSE,,
17-06-20,shot,gun,48,M,W,Collinsville,MS,FALSE,attack,Not fleeing,FALSE,-88.895,32.543
17-06-20,shot and Tasered,knife,,M,W,Lovelock,NV,FALSE,attack,Car,FALSE,-118.473,40.179
18-06-20,shot,gun,38,M,W,Westminister,CO,FALSE,other,Not fleeing,FALSE,-105.043,39.824
18-06-20,shot,gun,19,M,W,Billings,MT,FALSE,attack,Not fleeing,FALSE,-108.535,45.772
18-06-20,shot,gun,18,M,H,Gardena,CA,FALSE,other,Foot,FALSE,-118.304,33.89
