,date,manner_of_death,armed,age,gender,race,city,state,signs_of_mental_illness,threat_level,flee,body_camera,longitude,latitude
4481,26-07-19,shot,gun,41.0,M,H,Hartford,CT,False,attack,Car,True,-72.694,41.758
4482,26-07-19,shot,gun,49.0,M,W,Three Springs,PA,True,attack,Not fleeing,False,-78.391,40.334
4483,26-07-19,shot,gun,56.0,M,W,Sun City,SC,True,other,Not fleeing,False,-80.965,32.266
4484,27-07-19,shot,gun,,M,,Dallas,TX,False,attack,Not fleeing,False,,
4485,28-07-19,shot,gun,62.0,M,H,Boyton Beach,FL,False,attack,Not fleeing,False,-80.09100000000001,26.548000000000002
4486,28-07-19,shot,gun,69.0,M,,Stroudsburg,PA,True,attack,Not fleeing,False,-75.195,40.986999999999995
4487,29-07-19,shot,gun,,M,,Houston,TX,False,other,Car,False,-95.156,29.781999999999996
4488,30-07-19,shot,ax,31.0,M,W,Portland,OR,False,attack,,False,-122.65100000000001,45.522
4489,31-07-19,shot,unknown weapon,37.0,M,W,Roy,UT,False,other,,False,-112.06200000000001,41.161
4490,31-07-19,shot,gun,,M,H,San Antonio,TX,False,attack,Not fleeing,False,-98.529,29.421999999999997
4491,31-07-19,shot,gun,28.0,M,W,Council Bluffs,IA,False,attack,Car,False,-95.81,41.269
4492,31-07-19,shot,gun,46.0,M,,Cincinnati,OH,False,attack,Not fleeing,False,-84.59899999999999,39.141
4493,31-07-19,shot,gun,42.0,M,,Chattanooga,TN,False,attack,Not fleeing,False,-85.40700000000001,35.029
4494,31-07-19,shot and Tasered,knife,46.0,M,A,Austin,TX,True,other,Not fleeing,False,-97.75399999999999,30.269000000000002
4495,01-08-19,shot,gun,21.0,M,B,Los Angeles,CA,False,attack,Foot,False,-118.331,33.975
4496,01-08-19,shot,gun,27.0,M,,Allentown,PA,True,attack,Not fleeing,False,-75.545,40.593
4497,01-08-19,shot,unarmed,30.0,F,W,Arlington,TX,False,other,Not fleeing,False,-97.09700000000001,32.769
4498,01-08-19,shot,gun,36.0,M,W,Charleston,WV,False,attack,Other,False,-81.633,38.35
4499,01-08-19,shot,vehicle,54.0,M,,Jackson County,KY,False,attack,Car,False,-84.19,37.497
4500,01-08-19,shot,knife,48.0,M,W,Tampa,FL,True,other,Not fleeing,False,-82.61399999999999,28.034000000000002
4501,02-08-19,shot,gun,55.0,M,,Charlotte,NC,True,attack,Not fleeing,False,-80.76899999999999,35.356
4502,02-08-19,shot,gun,34.0,M,B,Minneapolis,MN,False,attack,Not fleeing,True,-93.294,45.004
4503,02-08-19,shot,gun,45.0,M,B,Indianapolis,IN,False,attack,Not fleeing,False,-86.007,39.833
4504,03-08-19,shot,gun,19.0,M,B,Colorado Springs,CO,False,other,Foot,True,-104.771,38.816
4505,03-08-19,shot,gun,32.0,M,H,Revere,MA,False,attack,Car,False,-71.031,42.413000000000004
4506,03-08-19,shot,gun,35.0,M,,Safety Harbor,FL,False,attack,Car,False,-82.7,28.011999999999997
4507,03-08-19,shot,gun,32.0,M,W,Carson City,NV,False,attack,Not fleeing,False,-119.725,39.174
4508,03-08-19,shot,knife,25.0,M,,Loganville,GA,False,attack,Foot,False,-83.955,33.86
4509,04-08-19,shot,gun,24.0,M,W,Dayton,OH,True,attack,Not fleeing,False,-84.184,39.757
4510,04-08-19,shot,gun,65.0,M,W,Hanceville,AL,True,attack,Not fleeing,False,-86.78,34.084
4511,05-08-19,shot,gun,29.0,M,H,Salt Lake City,UT,False,attack,Not fleeing,True,,
4512,05-08-19,shot,knife,49.0,M,B,Memphis,TN,False,attack,Foot,False,-90.04899999999999,35.141999999999996
4513,05-08-19,shot,vehicle,19.0,M,H,Bakersfield,CA,False,other,Car,False,-118.881,34.993
4514,05-08-19,shot,gun,56.0,M,W,Lowell,AR,True,undetermined,Not fleeing,False,-94.057,36.25
4515,05-08-19,shot,gun,39.0,M,B,Irvington,NJ,False,attack,Not fleeing,False,-74.221,40.736
4516,05-08-19,shot,gun,43.0,M,W,Pocahontas County,WV,False,attack,Car,False,,
4517,05-08-19,shot,gun,57.0,M,W,Rifle,CO,True,other,Foot,False,-107.78299999999999,39.53
4518,06-08-19,shot,gun,49.0,M,W,Shaler Township,PA,False,attack,Not fleeing,False,-79.956,40.537
4519,07-08-19,shot,gun,18.0,M,B,Longview,TX,False,attack,Not fleeing,False,-94.80799999999999,32.533
4520,08-08-19,shot,gun,27.0,M,B,Moss Point,MS,False,attack,Foot,True,-88.51899999999999,30.401999999999997
4521,08-08-19,shot,gun,52.0,M,,Leitchfield,KY,True,attack,Not fleeing,False,-86.294,37.48
4522,09-08-19,shot,knife,,M,,Beaumont,CA,False,attack,Not fleeing,False,-116.969,33.929
4523,09-08-19,shot,machete,52.0,M,H,Garland,TX,False,attack,Not fleeing,False,-96.57700000000001,32.848
4524,09-08-19,shot,gun and vehicle,37.0,M,H,Kansas City,MO,False,attack,Foot,False,-94.63,39.095
4525,09-08-19,shot,toy weapon,62.0,M,,Montpelier,VT,True,attack,Not fleeing,False,-72.57300000000001,44.263999999999996
4526,10-08-19,shot,knife,57.0,M,,Bradley County,TN,False,attack,Not fleeing,False,-84.87100000000001,35.122
4527,10-08-19,shot,gun,45.0,M,W,Augusta,GA,False,attack,Car,False,,
4528,11-08-19,shot,gun,46.0,M,,Fort Worth,TX,False,attack,Not fleeing,False,-97.23,32.756
4529,12-08-19,shot,gun,49.0,M,W,Riverside,CA,False,attack,Not fleeing,False,-117.29799999999999,33.931
4530,12-08-19,shot,gun,38.0,M,W,Chetopa,KS,False,attack,Not fleeing,False,,
4531,13-08-19,shot,unarmed,31.0,M,W,Joplin,MO,True,attack,Not fleeing,False,,
4532,13-08-19,shot,gun,51.0,M,B,Clinton,TN,True,attack,Not fleeing,False,-84.14399999999999,36.104
4533,13-08-19,shot,gun,,M,W,Louisville,KY,False,attack,Not fleeing,False,-85.796,38.242
4534,13-08-19,shot,gun,51.0,M,B,Kansas City,KS,False,attack,Not fleeing,False,-94.834,39.124
4535,13-08-19,shot,vehicle,20.0,M,W,Ramseur,NC,False,attack,Car,False,,
4536,14-08-19,shot,gun,37.0,M,,Belton,SC,False,other,Not fleeing,False,-82.443,34.491
4537,14-08-19,shot,gun,49.0,M,,Formosa,AR,False,attack,Not fleeing,False,-92.506,35.482
4538,15-08-19,shot,gun,31.0,F,H,Denver,CO,False,attack,Foot,False,-105.038,39.739000000000004
4539,16-08-19,shot,knife,26.0,M,H,Ogden,UT,False,attack,Not fleeing,True,,
4540,16-08-19,shot,gun,,M,,Spokane Valley,WA,False,attack,Car,False,,
4541,17-08-19,shot,gun,25.0,M,B,Gary,IN,False,undetermined,Not fleeing,False,-87.32,41.577
4542,17-08-19,shot,gun,,M,B,Newport News,VA,False,attack,Car,False,-76.395,37.044000000000004
4543,17-08-19,shot,gun,62.0,M,W,Springville,IN,False,attack,Not fleeing,False,-86.573,38.91
4544,17-08-19,shot,gun,27.0,M,B,Dallas,TX,False,attack,Car,True,-96.749,32.774
4545,18-08-19,shot,gun,33.0,M,H,Los Angeles,CA,False,attack,Foot,True,-118.175,34.071999999999996
4546,18-08-19,shot,sharp object,38.0,M,,Caledonia,WI,False,attack,Not fleeing,False,-87.92399999999999,42.808
4547,19-08-19,shot,gun,69.0,M,,Las Vegas,NV,False,attack,Car,False,-114.572,35.163000000000004
4548,19-08-19,shot,gun,39.0,M,H,Los Angeles,CA,False,attack,Foot,False,-118.41799999999999,34.236
4549,19-08-19,shot,vehicle,,M,,Fullerton,CA,False,attack,Car,True,-117.96799999999999,33.876
4550,21-08-19,shot,gun,18.0,M,B,Fort Worth,TX,False,attack,Foot,True,-97.229,32.766
4551,21-08-19,shot,unknown weapon,27.0,M,W,Nicholasville,KY,False,undetermined,Not fleeing,False,-84.575,37.869
4552,21-08-19,shot,undetermined,50.0,M,H,Stanton,CA,False,undetermined,,False,-117.99,33.81
4553,21-08-19,shot,gun,54.0,M,,North Aurora,IL,True,attack,Not fleeing,False,-88.34,41.809
4554,22-08-19,shot,toy weapon,57.0,M,W,Albuquerque,NM,False,attack,Not fleeing,False,-106.529,35.079
4555,22-08-19,shot,undetermined,,M,,Westminster,CA,False,other,Car,False,-117.955,33.745
4556,22-08-19,shot,Taser,29.0,M,B,Dayton,OH,False,attack,Foot,False,-84.23899999999999,39.751999999999995
4557,22-08-19,shot,unarmed,39.0,M,W,Glennville,GA,False,attack,Not fleeing,False,-81.92399999999999,31.949
4558,22-08-19,shot,gun,46.0,M,,Hobbs,NM,False,attack,Not fleeing,False,-103.12799999999999,32.704
4559,23-08-19,shot,unarmed,31.0,M,W,West Valley City,UT,False,other,Not fleeing,True,-111.958,40.694
4560,23-08-19,shot,knife,34.0,M,W,Cottage Grove,OR,False,other,Not fleeing,False,-122.884,43.738
4561,24-08-19,shot,shovel,52.0,M,H,El Cerrito,CA,True,attack,Not fleeing,True,-117.073,32.758
4562,26-08-19,shot,unarmed,33.0,M,B,Knoxville,TN,False,attack,Not fleeing,False,-83.986,36.001
4563,26-08-19,shot,gun,,M,,Anchorage,AK,True,attack,Not fleeing,False,-149.911,61.148999999999994
4564,27-08-19,shot,gun,37.0,M,B,Helena,AR,False,attack,,False,-90.655,34.545
4565,27-08-19,shot,gun,67.0,M,,Stockton,CA,False,attack,Not fleeing,False,-121.26100000000001,37.98
4566,27-08-19,shot,gun,52.0,M,B,Baton Rouge,LA,True,attack,Car,False,-91.15,30.495
4567,28-08-19,shot,knife,62.0,M,B,Gordo,AL,True,other,,False,-87.90799999999999,33.318000000000005
4568,28-08-19,shot,gun and car,30.0,M,B,Baltimore,MD,False,attack,Car,False,-76.597,39.292
4569,28-08-19,shot,knife,28.0,M,W,Salina,KS,False,other,Not fleeing,False,-97.62700000000001,38.809
4570,29-08-19,shot,gun,16.0,M,,Carlsbad,NM,False,attack,Not fleeing,False,-104.25200000000001,32.427
4571,30-08-19,shot,gun,,M,,Jamaica,NY,False,attack,Not fleeing,False,-73.794,40.691
4572,30-08-19,shot,gun,,M,,New York,NY,False,attack,Foot,False,-73.794,40.691
4573,30-08-19,shot,gun and vehicle,51.0,M,H,Tolleson,AZ,False,attack,Other,False,-112.238,33.452
4574,30-08-19,shot,gun,35.0,M,,Wilmington,DE,False,attack,Not fleeing,False,-75.53699999999999,39.758
4575,31-08-19,shot,gun,23.0,M,B,St. Louis,MO,False,other,Foot,False,-90.34700000000001,38.638000000000005
4576,31-08-19,shot,gun,,M,,Wake County,NC,False,attack,Foot,False,-78.69,35.665
4577,31-08-19,shot,hammer,23.0,M,,Brooklyn Center,MN,False,other,Not fleeing,True,-93.333,45.062
4578,31-08-19,shot,vehicle,47.0,M,,Florence,MS,False,other,Car,False,-90.109,32.147
4579,31-08-19,shot,gun,36.0,M,W,Odessa,TX,True,attack,Car,False,-102.37899999999999,31.884
4580,31-08-19,shot,gun,37.0,M,H,Denver,CO,False,attack,Not fleeing,False,-105.01,39.757
4581,01-09-19,shot,vehicle,49.0,M,W,Sand Springs,OK,False,attack,Car,True,-96.155,36.076
4582,01-09-19,shot,gun,49.0,M,W,Caldwell,ID,False,attack,Not fleeing,False,-116.708,43.61
4583,02-09-19,shot,gun,,M,,New York,NY,False,attack,Foot,False,-73.919,40.675
4584,02-09-19,shot,grenade,35.0,M,W,Missoula,MT,True,attack,Not fleeing,False,-113.991,46.876999999999995
4585,02-09-19,shot,knife,17.0,M,W,Kerrville,TX,False,other,Not fleeing,False,-99.134,30.053
4586,02-09-19,shot,undetermined,43.0,M,,Silver Springs,NV,False,attack,Not fleeing,False,-119.19200000000001,39.358000000000004
4587,03-09-19,shot,gun,30.0,M,W,Bluff City,TN,False,attack,Car,False,-82.234,36.485
4588,03-09-19,shot,vehicle,34.0,M,H,Kaukauna,WI,False,other,Car,False,-88.26799999999999,44.291000000000004
4589,03-09-19,shot,vehicle,46.0,M,W,Van Wert,OH,True,other,Car,False,-84.601,40.961000000000006
4590,04-09-19,shot,knife,29.0,M,W,Coeur d'Alene,ID,False,attack,Not fleeing,False,-116.801,47.733999999999995
4591,04-09-19,shot,knife,62.0,M,,Victorville,CA,True,other,Not fleeing,False,-117.32700000000001,34.538000000000004
4592,04-09-19,shot,gun,53.0,M,,Rigby,ID,False,attack,Not fleeing,False,-111.825,43.656000000000006
4593,05-09-19,shot,gun,28.0,M,B,St. Louis,MO,False,attack,Not fleeing,False,-90.241,38.65
4594,05-09-19,shot,gun,65.0,M,,LaGrange,GA,False,attack,Not fleeing,False,-85.126,33.055
4595,05-09-19,shot,unarmed,43.0,M,W,East Hartford,CT,False,attack,Not fleeing,False,-72.574,41.745
4596,06-09-19,shot,gun,42.0,M,B,Glendora,CA,False,other,Foot,False,-117.87700000000001,34.129
4597,07-09-19,shot,knife,30.0,M,H,Richfield,MN,True,other,Car,False,,
4598,07-09-19,shot,knife,40.0,M,W,Nacogdoches,TX,False,other,Not fleeing,False,-94.432,31.375
4599,08-09-19,shot,gun,51.0,M,,Longview,WA,True,attack,Not fleeing,False,-122.95,46.123000000000005
4600,08-09-19,shot,toy weapon,24.0,M,B,Tacoma,WA,False,undetermined,Foot,False,-122.40899999999999,47.233000000000004
4601,09-09-19,shot,gun,27.0,M,B,Oklahoma City,OK,False,attack,Other,True,-97.62100000000001,35.595
4602,09-09-19,shot,gun,41.0,M,W,Aberdeen,WA,False,attack,Foot,False,-123.824,46.97
4603,09-09-19,shot,gun and knife,47.0,M,H,Phoenix,AZ,False,attack,Not fleeing,False,-112.15100000000001,33.611
4604,10-09-19,shot,knife,26.0,M,B,Wellington,UT,True,other,Not fleeing,True,-110.719,39.541
4605,11-09-19,shot,gun,20.0,M,W,Burlington,IA,False,attack,Foot,False,-91.11399999999999,40.802
4606,11-09-19,shot,gun,18.0,M,B,Columbus,OH,False,other,Car,False,,
4607,12-09-19,shot,gun,,M,B,Houston,TX,False,attack,Foot,False,-95.36399999999999,29.705
4608,12-09-19,shot,undetermined,29.0,M,W,Independence,MO,False,attack,,False,-94.462,39.078
4609,12-09-19,shot,piece of wood,35.0,M,H,Santa Clarita,CA,False,attack,Not fleeing,False,-118.575,34.439
4610,13-09-19,shot,gun,77.0,M,W,Loyal,WI,False,attack,Not fleeing,False,,
4611,13-09-19,shot,gun,25.0,M,,Bracketville,TX,False,attack,Not fleeing,False,-100.40899999999999,29.328000000000003
4612,14-09-19,shot,toy weapon,31.0,M,B,Arlington,TX,True,attack,Not fleeing,True,-97.103,32.694
4613,14-09-19,shot,unarmed,54.0,M,B,Baton Rouge,LA,False,undetermined,Not fleeing,False,-90.999,30.362
4614,14-09-19,shot,gun,33.0,M,H,Plainview,TX,True,attack,Not fleeing,False,-101.72200000000001,34.192
4615,14-09-19,shot,gun,76.0,M,W,Ooltewah,TN,True,attack,Not fleeing,False,-85.11200000000001,35.063
4616,15-09-19,shot,knife,28.0,M,W,Oklahoma City,OK,True,attack,Not fleeing,True,,
4617,15-09-19,shot,knife,31.0,M,B,St. Paul,MN,False,attack,Not fleeing,True,-93.152,44.958999999999996
4618,15-09-19,shot,gun,,M,,Katy,TX,False,attack,Foot,False,-95.78299999999999,29.801
4619,16-09-19,shot,gun,53.0,M,B,Washington,DC,False,attack,Not fleeing,False,-76.975,38.849000000000004
4620,16-09-19,shot,gun,33.0,M,W,Elizabethon,TN,False,attack,Foot,False,-82.212,36.348
4621,16-09-19,shot,gun,37.0,M,W,Sanger,TX,False,attack,Foot,False,-97.198,33.405
4622,16-09-19,shot,gun,,M,,Houston,TX,False,attack,Foot,False,-95.52799999999999,29.665
4623,17-09-19,shot,hatchet,57.0,F,W,Richmond,VA,True,attack,Not fleeing,True,-77.62,37.643
4624,17-09-19,shot,vehicle,,M,,Milton,FL,False,attack,Car,False,-87.07600000000001,30.605
4625,17-09-19,shot,samurai sword,36.0,M,W,Oceanside,NY,True,attack,Not fleeing,False,-73.973,40.785
4626,17-09-19,shot and Tasered,gun,39.0,M,B,New York,NY,False,attack,Foot,True,-74.083,40.618
4627,18-09-19,shot,gun,43.0,M,W,Salem,OR,False,attack,Not fleeing,False,-123.06,44.94
4628,18-09-19,shot,gun,44.0,M,W,Tallahassee,FL,False,attack,Not fleeing,False,-84.51700000000001,30.434
4629,18-09-19,shot,gun,33.0,M,B,Memphis,TN,False,attack,Not fleeing,False,-90.024,35.075
4630,18-09-19,shot and Tasered,knife,49.0,M,B,Wilkinsburg,PA,False,attack,Not fleeing,False,-79.882,40.442
4631,19-09-19,shot,pellet gun,18.0,M,B,Long Beach,CA,False,attack,Not fleeing,False,-118.134,33.784
4632,19-09-19,shot,unknown weapon,74.0,M,,Soddy Daisy,TN,True,other,Not fleeing,False,-85.15,35.315
4633,20-09-19,shot,gun,21.0,M,W,Gainesville,GA,True,attack,Not fleeing,True,-83.82,34.301
4634,20-09-19,shot,gun,57.0,M,W,Lakewood,CO,False,attack,Not fleeing,False,-105.086,39.708
4635,21-09-19,shot,gun,29.0,M,W,Ada,OK,False,attack,Not fleeing,False,-96.665,34.782
4636,21-09-19,shot,knife,58.0,M,N,Riverton,WY,True,attack,Not fleeing,False,-108.37799999999999,43.043
4637,22-09-19,shot,gun,74.0,M,W,Austin,TX,False,attack,Not fleeing,False,-97.679,30.33
4638,23-09-19,shot,gun,63.0,M,H,Los Angeles,CA,False,other,,False,-118.279,33.782
4639,23-09-19,shot,gun,28.0,M,W,Floyd County,GA,False,attack,Foot,False,-85.102,34.202
4640,23-09-19,shot,unknown weapon,31.0,M,,Lowell,AR,False,other,Not fleeing,False,-94.13799999999999,36.258
4641,24-09-19,shot,gun,41.0,M,,Huntington,WV,False,attack,Not fleeing,False,-82.444,38.415
4642,24-09-19,shot,gun,67.0,M,W,Richlands,NC,False,attack,Car,False,-77.561,34.816
4643,24-09-19,shot,knife,63.0,M,,Sanford,NC,False,other,,False,-79.15,35.465
4644,25-09-19,shot,gun,64.0,M,W,Hartsville,SC,False,attack,Not fleeing,False,-80.087,34.387
4645,25-09-19,shot and Tasered,gun,32.0,M,W,Lacombe,LA,True,attack,Not fleeing,False,-89.94200000000001,30.338
4646,26-09-19,shot,knife,49.0,M,B,Hyattsville,MD,False,attack,Not fleeing,False,-76.954,38.971
4647,26-09-19,shot,gun,28.0,M,W,Lexington County,SC,False,attack,Other,False,-81.334,33.839
4648,26-09-19,shot,vehicle,,M,,La Habra,CA,False,attack,Car,False,-117.93299999999999,33.931999999999995
4649,26-09-19,shot,gun,,M,,Dallas,TX,False,attack,Not fleeing,False,-96.713,32.904
4650,28-09-19,shot,knife,31.0,M,B,Baltimore,MD,False,attack,Foot,False,-76.655,39.498000000000005
4651,28-09-19,shot,gun,,M,,Boston,MA,False,attack,Foot,False,-71.10600000000001,42.321999999999996
4652,29-09-19,shot,toy weapon,20.0,M,W,Monument,CO,True,attack,Not fleeing,False,-104.868,39.092
4653,29-09-19,shot,gun,38.0,M,,Miami,FL,False,attack,,False,-80.39399999999999,25.685
4654,29-09-19,shot,gun,27.0,M,B,New York,NY,False,attack,Not fleeing,True,-73.846,40.885
4655,29-09-19,shot,vehicle,38.0,F,W,Cotter,MO,False,attack,Car,False,-91.758,36.977
4656,29-09-19,shot and Tasered,unarmed,37.0,M,W,Longview,TX,False,attack,Foot,False,-94.713,32.449
4657,30-09-19,shot,gun and car,36.0,M,W,Yucca Valley,CA,False,attack,Car,False,-116.432,34.121
4658,30-09-19,shot and Tasered,knife,35.0,M,H,Gainesville,GA,False,other,Foot,False,-83.83200000000001,34.295
4659,01-10-19,shot,gun,50.0,M,W,Drennen,WV,False,attack,Not fleeing,False,-80.998,38.271
4660,01-10-19,shot,gun,75.0,M,W,Elkton,KY,False,attack,Not fleeing,False,-87.15,36.809
4661,01-10-19,shot,BB gun and vehicle,32.0,M,W,Bridgeview,IL,False,attack,Foot,False,-87.79799999999999,41.70399999999999
4662,01-10-19,shot,gun,34.0,M,W,Rutland,VT,False,attack,Car,False,,
4663,03-10-19,shot,gun,61.0,M,,Grovetown,GA,True,attack,Not fleeing,False,-82.242,33.422
4664,03-10-19,shot,gun,24.0,M,B,Oklahoma City,OK,False,attack,Not fleeing,True,-97.521,35.593
4665,04-10-19,shot,wasp spray,37.0,M,W,Jacksonville,FL,True,attack,Not fleeing,False,-81.639,30.476999999999997
4666,05-10-19,shot,air pistol,33.0,M,W,Carrollton,TX,False,attack,Not fleeing,False,-96.93700000000001,32.995
4667,06-10-19,shot,Airsoft pistol,55.0,M,,Herald,CA,False,other,Not fleeing,False,-121.17200000000001,38.303000000000004
4668,06-10-19,shot,gun,42.0,M,,Maryland Heights,MO,False,attack,Not fleeing,False,-90.44,38.728
4669,06-10-19,shot,knife,37.0,M,H,Los Angeles,CA,True,other,Not fleeing,False,-118.073,33.969
4670,06-10-19,shot,gun,55.0,M,B,Sacramento,CA,False,other,Not fleeing,True,-121.17200000000001,38.303000000000004
4671,07-10-19,shot,knife,31.0,M,W,Kountze,TX,False,other,Not fleeing,False,-94.31299999999999,30.396
4672,07-10-19,shot,gun,54.0,M,W,Tahlequah,OK,True,attack,Not fleeing,True,-94.979,35.904
4673,08-10-19,shot,baton,37.0,M,B,Beaumont,TX,False,attack,Not fleeing,False,-94.12799999999999,30.096999999999998
4674,08-10-19,shot,vehicle,48.0,M,W,Lincoln,NE,False,attack,Not fleeing,False,-96.682,40.741
4675,08-10-19,shot,vehicle,28.0,M,W,Layton,UT,False,attack,Car,False,-111.978,41.078
4676,09-10-19,shot,gun,31.0,M,B,Oklahoma City,OK,False,attack,,True,-97.568,35.513000000000005
4677,10-10-19,shot,vehicle,48.0,M,W,Los Angeles,CA,False,other,Car,False,-118.148,34.711999999999996
4678,10-10-19,shot,gun,58.0,M,W,Farmington,NM,False,attack,Not fleeing,True,-108.17299999999999,36.755
4679,11-10-19,shot,gun,56.0,M,,Tucson,AZ,True,attack,Not fleeing,False,-110.87200000000001,32.211
4680,11-10-19,shot,gun,40.0,M,,Pine Bluff,AR,False,attack,Foot,False,-92.015,34.229
4681,11-10-19,shot,gun,19.0,M,W,Pittsburg,OK,False,attack,Other,False,-95.86399999999999,34.673
4682,12-10-19,shot,unarmed,28.0,F,B,Fort Worth,TX,False,other,Not fleeing,True,,
4683,12-10-19,shot,gun,32.0,M,,Myrtle Beach,SC,False,attack,Not fleeing,True,-78.833,33.742
4684,12-10-19,shot,gun,21.0,M,B,El Monte,CA,False,attack,Foot,False,-118.042,34.071999999999996
4685,12-10-19,shot,machete,57.0,M,H,North Port,FL,False,attack,Not fleeing,False,-82.262,27.054000000000002
4686,13-10-19,shot,gun,17.0,M,H,Glendale,AZ,False,attack,Not fleeing,False,-112.206,33.573
4687,13-10-19,shot,baseball bat,22.0,M,H,Corpus Christi,TX,True,other,Not fleeing,True,-97.413,27.746
4688,13-10-19,shot,gun,26.0,M,H,Buckeye,AZ,False,attack,,False,-112.544,33.421
4689,14-10-19,shot,gun,,M,,Albuquerque,NM,False,attack,Not fleeing,False,-106.557,35.08
4690,14-10-19,shot,unarmed,31.0,M,B,Ethel,LA,True,undetermined,Foot,False,-91.124,30.838
4691,14-10-19,shot,gun,61.0,M,B,High Point,NC,False,attack,Not fleeing,False,-79.985,36.036
4692,14-10-19,shot,knife,54.0,F,W,Athens,GA,False,attack,Not fleeing,True,-83.43799999999999,33.964
4693,15-10-19,shot,gun,28.0,M,W,Jamestown,NC,True,attack,Not fleeing,False,-79.935,35.978
4694,15-10-19,shot,unarmed,30.0,M,W,Hope Ranch,CA,False,other,Not fleeing,False,-119.758,34.411
4695,15-10-19,shot,gun,30.0,M,B,New York,NY,False,attack,Not fleeing,False,-73.99,40.684
4696,15-10-19,shot,gun,28.0,M,W,Wendell,ID,False,other,Car,False,-114.704,42.776
4697,15-10-19,shot,gun,26.0,M,B,Stone Mountain,GA,False,attack,Not fleeing,False,-84.146,33.805
4698,16-10-19,shot,gun,28.0,M,W,Roanoke,VA,False,attack,Other,False,-79.962,37.315
4699,16-10-19,shot,gun,21.0,M,B,Sherman Oaks,CA,False,other,Not fleeing,False,-118.45700000000001,34.172
4700,17-10-19,shot,vehicle,31.0,M,B,New York,NY,False,attack,Not fleeing,False,-73.878,40.882
4701,17-10-19,shot,straight edge razor,27.0,M,W,Oakridge,OR,False,other,Not fleeing,False,-122.479,43.74100000000001
4702,17-10-19,shot,gun,34.0,M,B,Warren,AR,False,attack,Car,False,-92.065,33.613
4703,17-10-19,shot,gun and vehicle,22.0,M,B,Fayette,MS,False,attack,Car,False,-91.061,31.691
4704,18-10-19,shot,vehicle,46.0,M,,St. Joseph County,MI,False,attack,Not fleeing,False,-85.721,41.766000000000005
4705,18-10-19,shot,gun,29.0,M,W,Idaho Falls,ID,True,attack,Not fleeing,False,-111.988,43.477
4706,18-10-19,shot,knife,38.0,M,W,Farmingdale,NJ,False,attack,Not fleeing,False,-74.171,40.196
4707,19-10-19,shot,baseball bat and knife,51.0,M,W,Leesburg,FL,True,other,Not fleeing,False,,
